From,To,TransportMode,Year,Flow
StorageSite1,CaptureSite4,truck,2,0.0
StorageSite1,CaptureSite4,truck,3,0.0
StorageSite1,CaptureSite4,truck,4,0.0
StorageSite1,CaptureSite4,truck,5,0.0
StorageSite1,CaptureSite4,truck,6,0.0
StorageSite1,CaptureSite4,truck,7,0.0
StorageSite1,CaptureSite4,truck,8,0.0
StorageSite1,CaptureSite4,truck,9,0.0
StorageSite1,CaptureSite4,truck,10,0.0
StorageSite1,CaptureSite4,truck,11,0.0
StorageSite1,CaptureSite4,truck,12,0.0
StorageSite1,CaptureSite4,truck,13,0.0
StorageSite1,CaptureSite4,truck,14,0.0
StorageSite1,CaptureSite4,truck,15,0.0
StorageSite1,CaptureSite4,truck,16,0.0
StorageSite1,CaptureSite4,truck,17,0.0
StorageSite1,CaptureSite4,truck,18,-1.629636702353038e-12
StorageSite1,CaptureSite4,truck,19,0.0
StorageSite1,CaptureSite4,truck,20,0.0
StorageSite1,CaptureSite4,truck,21,0.0
StorageSite1,CaptureSite4,truck,22,0.0
StorageSite1,CaptureSite4,truck,23,0.0
StorageSite1,CaptureSite4,truck,24,0.0
StorageSite1,CaptureSite4,truck,25,0.0
StorageSite1,CaptureSite4,rail,0,0.0
StorageSite1,CaptureSite4,rail,1,0.0
StorageSite1,CaptureSite4,rail,2,0.0
StorageSite1,CaptureSite4,rail,3,0.0
StorageSite1,CaptureSite4,rail,4,0.0
StorageSite1,CaptureSite4,rail,5,0.0
StorageSite1,CaptureSite4,rail,6,0.0
StorageSite1,CaptureSite4,rail,7,0.0
StorageSite1,CaptureSite4,rail,8,0.0
StorageSite1,CaptureSite4,rail,9,0.0
StorageSite1,CaptureSite4,rail,10,0.0
StorageSite1,CaptureSite4,rail,11,0.0
StorageSite1,CaptureSite4,rail,12,0.0
StorageSite1,CaptureSite4,rail,13,0.0
StorageSite1,CaptureSite4,rail,14,0.0
StorageSite1,CaptureSite4,rail,15,0.0
StorageSite1,CaptureSite4,rail,16,0.0
StorageSite1,CaptureSite4,rail,17,0.0
StorageSite1,CaptureSite4,rail,18,0.0
StorageSite1,CaptureSite4,rail,19,0.0
StorageSite1,CaptureSite4,rail,20,0.0
StorageSite1,CaptureSite4,rail,21,0.0
StorageSite1,CaptureSite4,rail,22,0.0
StorageSite1,CaptureSite4,rail,23,0.0
StorageSite1,CaptureSite4,rail,24,0.0
StorageSite1,CaptureSite4,rail,25,0.0
StorageSite1,CaptureSite4,pipeline,0,20.0
StorageSite1,CaptureSite4,pipeline,1,20.00000000000199
StorageSite1,CaptureSite4,pipeline,2,20.00000000000307
StorageSite1,CaptureSite4,pipeline,3,20.0
StorageSite1,CaptureSite4,pipeline,4,20.0
StorageSite1,CaptureSite4,pipeline,5,20.0
StorageSite1,CaptureSite4,pipeline,6,20.0
StorageSite1,CaptureSite4,pipeline,7,20.0
StorageSite1,CaptureSite4,pipeline,8,20.0
StorageSite1,CaptureSite4,pipeline,9,19.999999999998067
StorageSite1,CaptureSite4,pipeline,10,19.99999999999264
StorageSite1,CaptureSite4,pipeline,11,20.0
StorageSite1,CaptureSite4,pipeline,12,20.0
StorageSite1,CaptureSite4,pipeline,13,20.0
StorageSite1,CaptureSite4,pipeline,14,20.0
StorageSite1,CaptureSite4,pipeline,15,20.0
StorageSite1,CaptureSite4,pipeline,16,20.0
StorageSite1,CaptureSite4,pipeline,17,20.0
StorageSite1,CaptureSite4,pipeline,18,20.00000000000163
StorageSite1,CaptureSite4,pipeline,19,20.000000000001997
StorageSite1,CaptureSite4,pipeline,20,20.0
StorageSite1,CaptureSite4,pipeline,21,20.0
StorageSite1,CaptureSite4,pipeline,22,20.0
StorageSite1,CaptureSite4,pipeline,23,20.0
StorageSite1,CaptureSite4,pipeline,24,20.0
StorageSite1,CaptureSite4,pipeline,25,20.00000000000174
StorageSite1,CaptureSite5,truck,0,0.0
StorageSite1,CaptureSite5,truck,1,0.0
StorageSite1,CaptureSite5,truck,2,0.0
StorageSite1,CaptureSite5,truck,3,0.0
StorageSite1,CaptureSite5,truck,4,0.0
StorageSite1,CaptureSite5,truck,5,0.0
StorageSite1,CaptureSite5,truck,6,0.0
StorageSite1,CaptureSite5,truck,7,0.0
StorageSite1,CaptureSite5,truck,8,0.0
StorageSite1,CaptureSite5,truck,9,-1.85137251691262e-12
StorageSite1,CaptureSite5,truck,10,0.0
StorageSite1,CaptureSite5,truck,11,0.0
StorageSite1,CaptureSite5,truck,12,0.0
StorageSite1,CaptureSite5,truck,13,0.0
StorageSite1,CaptureSite5,truck,14,0.0
StorageSite1,CaptureSite5,truck,15,0.0
StorageSite1,CaptureSite5,truck,16,0.0
StorageSite1,CaptureSite5,truck,17,0.0
StorageSite1,CaptureSite5,truck,18,0.0
StorageSite1,CaptureSite5,truck,19,0.0
StorageSite1,CaptureSite5,truck,20,0.0
StorageSite1,CaptureSite5,truck,21,0.0
StorageSite1,CaptureSite5,truck,22,0.0
StorageSite1,CaptureSite5,truck,23,0.0
StorageSite1,CaptureSite5,truck,24,0.0
StorageSite1,CaptureSite5,truck,25,0.0
StorageSite1,CaptureSite5,rail,0,0.0
StorageSite1,CaptureSite5,rail,1,0.0
StorageSite1,CaptureSite5,rail,2,0.0
StorageSite1,CaptureSite5,rail,3,0.0
StorageSite1,CaptureSite5,rail,4,0.0
StorageSite1,CaptureSite5,rail,5,0.0
StorageSite1,CaptureSite5,rail,6,0.0
StorageSite1,CaptureSite5,rail,7,0.0
StorageSite1,CaptureSite5,rail,8,0.0
StorageSite1,CaptureSite5,rail,9,0.0
StorageSite1,CaptureSite5,rail,10,0.0
StorageSite1,CaptureSite5,rail,11,0.0
StorageSite1,CaptureSite5,rail,12,0.0
StorageSite1,CaptureSite5,rail,13,0.0
StorageSite1,CaptureSite5,rail,14,0.0
StorageSite1,CaptureSite5,rail,15,0.0
StorageSite1,CaptureSite5,rail,16,0.0
StorageSite1,CaptureSite5,rail,17,0.0
StorageSite1,CaptureSite5,rail,18,0.0
StorageSite1,CaptureSite5,rail,19,0.0
StorageSite1,CaptureSite5,rail,20,0.0
StorageSite1,CaptureSite5,rail,21,0.0
StorageSite1,CaptureSite5,rail,22,0.0
StorageSite1,CaptureSite5,rail,23,0.0
StorageSite1,CaptureSite5,rail,24,0.0
StorageSite1,CaptureSite5,rail,25,0.0
StorageSite1,CaptureSite5,pipeline,0,250.00000000000193
StorageSite1,CaptureSite5,pipeline,1,250.00000000000193
StorageSite1,CaptureSite5,pipeline,2,250.00000000000193
StorageSite1,CaptureSite5,pipeline,3,250.00000000000193
StorageSite1,CaptureSite5,pipeline,4,250.00000000000193
StorageSite1,CaptureSite5,pipeline,5,250.0
StorageSite1,CaptureSite5,pipeline,6,249.9999999999945
StorageSite1,CaptureSite5,pipeline,7,250.00000000000193
StorageSite1,CaptureSite5,pipeline,8,250.00000000000193
StorageSite1,CaptureSite5,pipeline,9,250.00000000000193
StorageSite1,CaptureSite5,pipeline,10,250.00000000000193
StorageSite1,CaptureSite5,pipeline,11,250.00000000000193
StorageSite1,CaptureSite5,pipeline,12,250.0
StorageSite1,CaptureSite5,pipeline,13,249.9999999999975
StorageSite1,CaptureSite5,pipeline,14,250.00000000000193
StorageSite1,CaptureSite5,pipeline,15,250.0
StorageSite1,CaptureSite5,pipeline,16,236.6
StorageSite1,CaptureSite5,pipeline,17,214.20000000000286
StorageSite1,CaptureSite5,pipeline,18,191.79999999999941
StorageSite1,CaptureSite5,pipeline,19,169.3999999999992
StorageSite1,CaptureSite5,pipeline,20,147.0
StorageSite1,CaptureSite5,pipeline,21,124.60000000000042
StorageSite1,CaptureSite5,pipeline,22,102.2
StorageSite1,CaptureSite5,pipeline,23,79.79999999999998
StorageSite1,CaptureSite5,pipeline,24,57.40000000000002
StorageSite1,CaptureSite5,pipeline,25,35.0
CaptureSite1,CaptureSite2,truck,0,0.0
CaptureSite1,CaptureSite2,truck,1,0.0
CaptureSite1,CaptureSite2,truck,2,0.0
CaptureSite1,CaptureSite2,truck,3,0.0
CaptureSite1,CaptureSite2,truck,4,0.0
CaptureSite1,CaptureSite2,truck,5,0.0
CaptureSite1,CaptureSite2,truck,6,0.0
CaptureSite1,CaptureSite2,truck,7,0.0
CaptureSite1,CaptureSite2,truck,8,0.0
CaptureSite1,CaptureSite2,truck,9,0.0
CaptureSite1,CaptureSite2,truck,10,0.0
CaptureSite1,CaptureSite2,truck,11,0.0
CaptureSite1,CaptureSite2,truck,12,0.0
CaptureSite1,CaptureSite2,truck,13,0.0
CaptureSite1,CaptureSite2,truck,14,0.0
CaptureSite1,CaptureSite2,truck,15,0.0
CaptureSite1,CaptureSite2,truck,16,0.0
CaptureSite1,CaptureSite2,truck,17,0.0
CaptureSite1,CaptureSite2,truck,18,0.0
CaptureSite1,CaptureSite2,truck,19,0.0
CaptureSite1,CaptureSite2,truck,20,0.0
CaptureSite1,CaptureSite2,truck,21,0.0
CaptureSite1,CaptureSite2,truck,22,0.0
CaptureSite1,CaptureSite2,truck,23,0.0
CaptureSite1,CaptureSite2,truck,24,0.0
CaptureSite1,CaptureSite2,truck,25,0.0
CaptureSite1,CaptureSite2,rail,0,0.0
CaptureSite1,CaptureSite2,rail,1,0.0
CaptureSite1,CaptureSite2,rail,2,0.0
CaptureSite1,CaptureSite2,rail,3,0.0
CaptureSite1,CaptureSite2,rail,4,0.0
CaptureSite1,CaptureSite2,rail,5,0.0
CaptureSite1,CaptureSite2,rail,6,0.0
CaptureSite1,CaptureSite2,rail,7,0.0
CaptureSite1,CaptureSite2,rail,8,0.0
CaptureSite1,CaptureSite2,rail,9,0.0
CaptureSite1,CaptureSite2,rail,10,0.0
CaptureSite1,CaptureSite2,rail,11,0.0
CaptureSite1,CaptureSite2,rail,12,0.0
CaptureSite1,CaptureSite2,rail,13,0.0
CaptureSite1,CaptureSite2,rail,14,0.0
CaptureSite1,CaptureSite2,rail,15,0.0
CaptureSite1,CaptureSite2,rail,16,0.0
CaptureSite1,CaptureSite2,rail,17,0.0
CaptureSite1,CaptureSite2,rail,18,0.0
CaptureSite1,CaptureSite2,rail,19,0.0
CaptureSite1,CaptureSite2,rail,20,0.0
CaptureSite1,CaptureSite2,rail,21,0.0
CaptureSite1,CaptureSite2,rail,22,0.0
CaptureSite1,CaptureSite2,rail,23,0.0
CaptureSite1,CaptureSite2,rail,24,0.0
CaptureSite1,CaptureSite2,rail,25,0.0
CaptureSite1,CaptureSite2,pipeline,0,0.0
CaptureSite1,CaptureSite2,pipeline,1,0.0
CaptureSite1,CaptureSite2,pipeline,2,0.0
CaptureSite1,CaptureSite2,pipeline,3,0.0
CaptureSite1,CaptureSite2,pipeline,4,0.0
CaptureSite1,CaptureSite2,pipeline,5,0.0
CaptureSite1,CaptureSite2,pipeline,6,0.0
CaptureSite1,CaptureSite2,pipeline,7,0.0
CaptureSite1,CaptureSite2,pipeline,8,0.0
CaptureSite1,CaptureSite2,pipeline,9,0.0
CaptureSite1,CaptureSite2,pipeline,10,0.0
CaptureSite1,CaptureSite2,pipeline,11,0.0
CaptureSite1,CaptureSite2,pipeline,12,0.0
CaptureSite1,CaptureSite2,pipeline,13,0.0
CaptureSite1,CaptureSite2,pipeline,14,0.0
CaptureSite1,CaptureSite2,pipeline,15,0.0
CaptureSite1,CaptureSite2,pipeline,16,0.0
CaptureSite1,CaptureSite2,pipeline,17,0.0
CaptureSite1,CaptureSite2,pipeline,18,0.0
CaptureSite1,CaptureSite2,pipeline,19,0.0
CaptureSite1,CaptureSite2,pipeline,20,0.0
CaptureSite1,CaptureSite2,pipeline,21,0.0
CaptureSite1,CaptureSite2,pipeline,22,0.0
CaptureSite1,CaptureSite2,pipeline,23,0.0
CaptureSite1,CaptureSite2,pipeline,24,0.0
CaptureSite1,CaptureSite2,pipeline,25,0.0
CaptureSite1,CaptureSite4,truck,0,0.0
CaptureSite1,CaptureSite4,truck,1,0.0
CaptureSite1,CaptureSite4,truck,2,0.0
CaptureSite1,CaptureSite4,truck,3,0.0
CaptureSite1,CaptureSite4,truck,4,0.0
CaptureSite1,CaptureSite4,truck,5,0.0
CaptureSite1,CaptureSite4,truck,6,0.0
CaptureSite1,CaptureSite4,truck,7,0.0
CaptureSite1,CaptureSite4,truck,8,0.0
CaptureSite1,CaptureSite4,truck,9,0.0
CaptureSite1,CaptureSite4,truck,10,0.0
CaptureSite1,CaptureSite4,truck,11,0.0
CaptureSite1,CaptureSite4,truck,12,0.0
CaptureSite1,CaptureSite4,truck,13,0.0
CaptureSite1,CaptureSite4,truck,14,0.0
CaptureSite1,CaptureSite4,truck,15,0.0
CaptureSite1,CaptureSite4,truck,16,0.0
CaptureSite1,CaptureSite4,truck,17,0.0
CaptureSite1,CaptureSite4,truck,18,0.0
CaptureSite1,CaptureSite4,truck,19,0.0
CaptureSite1,CaptureSite4,truck,20,0.0
CaptureSite1,CaptureSite4,truck,21,0.0
CaptureSite1,CaptureSite4,truck,22,0.0
CaptureSite1,CaptureSite4,truck,23,0.0
CaptureSite1,CaptureSite4,truck,24,0.0
CaptureSite1,CaptureSite4,truck,25,0.0
CaptureSite1,CaptureSite4,rail,0,0.0
CaptureSite1,CaptureSite4,rail,1,0.0
CaptureSite1,CaptureSite4,rail,2,0.0
CaptureSite1,CaptureSite4,rail,3,0.0
CaptureSite1,CaptureSite4,rail,4,0.0
CaptureSite1,CaptureSite4,rail,5,0.0
CaptureSite1,CaptureSite4,rail,6,0.0
CaptureSite1,CaptureSite4,rail,7,0.0
CaptureSite1,CaptureSite4,rail,8,0.0
CaptureSite1,CaptureSite4,rail,9,0.0
CaptureSite1,CaptureSite4,rail,10,0.0
CaptureSite1,CaptureSite4,rail,11,0.0
CaptureSite1,CaptureSite4,rail,12,0.0
CaptureSite1,CaptureSite4,rail,13,0.0
CaptureSite1,CaptureSite4,rail,14,0.0
CaptureSite1,CaptureSite4,rail,15,0.0
CaptureSite1,CaptureSite4,rail,16,0.0
CaptureSite1,CaptureSite4,rail,17,0.0
CaptureSite1,CaptureSite4,rail,18,0.0
CaptureSite1,CaptureSite4,rail,19,0.0
CaptureSite1,CaptureSite4,rail,20,0.0
CaptureSite1,CaptureSite4,rail,21,0.0
CaptureSite1,CaptureSite4,rail,22,0.0
CaptureSite1,CaptureSite4,rail,23,0.0
CaptureSite1,CaptureSite4,rail,24,0.0
CaptureSite1,CaptureSite4,rail,25,0.0
CaptureSite1,CaptureSite4,pipeline,0,0.0
CaptureSite1,CaptureSite4,pipeline,1,0.0
CaptureSite1,CaptureSite4,pipeline,2,0.0
CaptureSite1,CaptureSite4,pipeline,3,0.0
CaptureSite1,CaptureSite4,pipeline,4,0.0
CaptureSite1,CaptureSite4,pipeline,5,0.0
CaptureSite1,CaptureSite4,pipeline,6,0.0
CaptureSite1,CaptureSite4,pipeline,7,0.0
CaptureSite1,CaptureSite4,pipeline,8,0.0
CaptureSite1,CaptureSite4,pipeline,9,0.0
CaptureSite1,CaptureSite4,pipeline,10,0.0
CaptureSite1,CaptureSite4,pipeline,11,0.0
CaptureSite1,CaptureSite4,pipeline,12,0.0
CaptureSite1,CaptureSite4,pipeline,13,0.0
CaptureSite1,CaptureSite4,pipeline,14,0.0
CaptureSite1,CaptureSite4,pipeline,15,0.0
CaptureSite1,CaptureSite4,pipeline,16,0.0
CaptureSite1,CaptureSite4,pipeline,17,0.0
CaptureSite1,CaptureSite4,pipeline,18,0.0
CaptureSite1,CaptureSite4,pipeline,19,0.0
CaptureSite1,CaptureSite4,pipeline,20,0.0
CaptureSite1,CaptureSite4,pipeline,21,0.0
CaptureSite1,CaptureSite4,pipeline,22,0.0
CaptureSite1,CaptureSite4,pipeline,23,0.0
CaptureSite1,CaptureSite4,pipeline,24,0.0
CaptureSite1,CaptureSite4,pipeline,25,0.0
CaptureSite1,CaptureSite5,truck,0,0.0
CaptureSite1,CaptureSite5,truck,1,0.0
CaptureSite1,CaptureSite5,truck,2,0.0
CaptureSite1,CaptureSite5,truck,3,0.0
CaptureSite1,CaptureSite5,truck,4,0.0
CaptureSite1,CaptureSite5,truck,5,0.0
CaptureSite1,CaptureSite5,truck,6,0.0
CaptureSite1,CaptureSite5,truck,7,0.0
CaptureSite1,CaptureSite5,truck,8,0.0
CaptureSite1,CaptureSite5,truck,9,0.0
CaptureSite1,CaptureSite5,truck,10,0.0
CaptureSite1,CaptureSite5,truck,11,0.0
CaptureSite1,CaptureSite5,truck,12,0.0
CaptureSite1,CaptureSite5,truck,13,0.0
CaptureSite1,CaptureSite5,truck,14,0.0
CaptureSite1,CaptureSite5,truck,15,0.0
CaptureSite1,CaptureSite5,truck,16,0.0
CaptureSite1,CaptureSite5,truck,17,0.0
CaptureSite1,CaptureSite5,truck,18,0.0
CaptureSite1,CaptureSite5,truck,19,0.0
CaptureSite1,CaptureSite5,truck,20,0.0
CaptureSite1,CaptureSite5,truck,21,0.0
CaptureSite1,CaptureSite5,truck,22,0.0
CaptureSite1,CaptureSite5,truck,23,0.0
CaptureSite1,CaptureSite5,truck,24,0.0
CaptureSite1,CaptureSite5,truck,25,0.0
CaptureSite1,CaptureSite5,rail,0,0.0
CaptureSite1,CaptureSite5,rail,1,0.0
CaptureSite1,CaptureSite5,rail,2,0.0
CaptureSite1,CaptureSite5,rail,3,0.0
CaptureSite1,CaptureSite5,rail,4,0.0
CaptureSite1,CaptureSite5,rail,5,0.0
CaptureSite1,CaptureSite5,rail,6,0.0
CaptureSite1,CaptureSite5,rail,7,0.0
CaptureSite1,CaptureSite5,rail,8,0.0
CaptureSite1,CaptureSite5,rail,9,0.0
CaptureSite1,CaptureSite5,rail,10,0.0
CaptureSite1,CaptureSite5,rail,11,0.0
CaptureSite1,CaptureSite5,rail,12,0.0
CaptureSite1,CaptureSite5,rail,13,0.0
CaptureSite1,CaptureSite5,rail,14,0.0
CaptureSite1,CaptureSite5,rail,15,0.0
CaptureSite1,CaptureSite5,rail,16,0.0
CaptureSite1,CaptureSite5,rail,17,0.0
CaptureSite1,CaptureSite5,rail,18,0.0
CaptureSite1,CaptureSite5,rail,19,0.0
CaptureSite1,CaptureSite5,rail,20,0.0
CaptureSite1,CaptureSite5,rail,21,0.0
CaptureSite1,CaptureSite5,rail,22,0.0
CaptureSite1,CaptureSite5,rail,23,0.0
CaptureSite1,CaptureSite5,rail,24,0.0
CaptureSite1,CaptureSite5,rail,25,0.0
CaptureSite1,CaptureSite5,pipeline,0,0.0
CaptureSite1,CaptureSite5,pipeline,1,0.0
CaptureSite1,CaptureSite5,pipeline,2,0.0
CaptureSite1,CaptureSite5,pipeline,3,0.0
CaptureSite1,CaptureSite5,pipeline,4,0.0
CaptureSite1,CaptureSite5,pipeline,5,0.0
CaptureSite1,CaptureSite5,pipeline,6,0.0
CaptureSite1,CaptureSite5,pipeline,7,0.0
CaptureSite1,CaptureSite5,pipeline,8,0.0
CaptureSite1,CaptureSite5,pipeline,9,0.0
CaptureSite1,CaptureSite5,pipeline,10,0.0
CaptureSite1,CaptureSite5,pipeline,11,0.0
CaptureSite1,CaptureSite5,pipeline,12,0.0
CaptureSite1,CaptureSite5,pipeline,13,0.0
CaptureSite1,CaptureSite5,pipeline,14,0.0
CaptureSite1,CaptureSite5,pipeline,15,0.0
CaptureSite1,CaptureSite5,pipeline,16,0.0
CaptureSite1,CaptureSite5,pipeline,17,0.0
CaptureSite1,CaptureSite5,pipeline,18,0.0
CaptureSite1,CaptureSite5,pipeline,19,0.0
CaptureSite1,CaptureSite5,pipeline,20,0.0
CaptureSite1,CaptureSite5,pipeline,21,0.0
CaptureSite1,CaptureSite5,pipeline,22,0.0
CaptureSite1,CaptureSite5,pipeline,23,0.0
CaptureSite1,CaptureSite5,pipeline,24,0.0
CaptureSite1,CaptureSite5,pipeline,25,0.0
CaptureSite2,CaptureSite3,truck,0,0.0
CaptureSite2,CaptureSite3,truck,1,0.0
CaptureSite2,CaptureSite3,truck,2,0.0
CaptureSite2,CaptureSite3,truck,3,0.0
CaptureSite2,CaptureSite3,truck,4,0.0
CaptureSite2,CaptureSite3,truck,5,0.0
CaptureSite2,CaptureSite3,truck,6,0.0
CaptureSite2,CaptureSite3,truck,7,0.0
CaptureSite2,CaptureSite3,truck,8,0.0
CaptureSite2,CaptureSite3,truck,9,0.0
CaptureSite2,CaptureSite3,truck,10,0.0
CaptureSite2,CaptureSite3,truck,11,0.0
CaptureSite2,CaptureSite3,truck,12,0.0
CaptureSite2,CaptureSite3,truck,13,0.0
CaptureSite2,CaptureSite3,truck,14,0.0
CaptureSite2,CaptureSite3,truck,15,0.0
CaptureSite2,CaptureSite3,truck,16,0.0
CaptureSite2,CaptureSite3,truck,17,0.0
CaptureSite2,CaptureSite3,truck,18,0.0
CaptureSite2,CaptureSite3,truck,19,0.0
CaptureSite2,CaptureSite3,truck,20,0.0
CaptureSite2,CaptureSite3,truck,21,0.0
CaptureSite2,CaptureSite3,truck,22,0.0
CaptureSite2,CaptureSite3,truck,23,0.0
CaptureSite2,CaptureSite3,truck,24,0.0
CaptureSite2,CaptureSite3,truck,25,0.0
CaptureSite2,CaptureSite3,rail,0,0.0
CaptureSite2,CaptureSite3,rail,1,0.0
CaptureSite2,CaptureSite3,rail,2,0.0
CaptureSite2,CaptureSite3,rail,3,0.0
CaptureSite2,CaptureSite3,rail,4,0.0
CaptureSite2,CaptureSite3,rail,5,0.0
CaptureSite2,CaptureSite3,rail,6,0.0
CaptureSite2,CaptureSite3,rail,7,0.0
CaptureSite2,CaptureSite3,rail,8,0.0
CaptureSite2,CaptureSite3,rail,9,0.0
CaptureSite2,CaptureSite3,rail,10,0.0
CaptureSite2,CaptureSite3,rail,11,0.0
CaptureSite2,CaptureSite3,rail,12,0.0
CaptureSite2,CaptureSite3,rail,13,0.0
CaptureSite2,CaptureSite3,rail,14,0.0
CaptureSite2,CaptureSite3,rail,15,0.0
CaptureSite2,CaptureSite3,rail,16,0.0
CaptureSite2,CaptureSite3,rail,17,0.0
CaptureSite2,CaptureSite3,rail,18,0.0
CaptureSite2,CaptureSite3,rail,19,0.0
CaptureSite2,CaptureSite3,rail,20,0.0
CaptureSite2,CaptureSite3,rail,21,0.0
CaptureSite2,CaptureSite3,rail,22,0.0
CaptureSite2,CaptureSite3,rail,23,0.0
CaptureSite2,CaptureSite3,rail,24,0.0
CaptureSite2,CaptureSite3,rail,25,0.0
CaptureSite2,CaptureSite3,pipeline,0,129.99999999999145
CaptureSite2,CaptureSite3,pipeline,1,152.40000000000583
CaptureSite2,CaptureSite3,pipeline,2,40.0
CaptureSite2,CaptureSite3,pipeline,3,197.2
CaptureSite2,CaptureSite3,pipeline,4,40.0
CaptureSite2,CaptureSite3,pipeline,5,23.0
CaptureSite2,CaptureSite3,pipeline,6,225.0
CaptureSite2,CaptureSite3,pipeline,7,0.0
CaptureSite2,CaptureSite3,pipeline,8,0.0
CaptureSite2,CaptureSite3,pipeline,9,0.0
CaptureSite2,CaptureSite3,pipeline,10,0.0
CaptureSite2,CaptureSite3,pipeline,11,0.0
CaptureSite2,CaptureSite3,pipeline,12,0.0
CaptureSite2,CaptureSite3,pipeline,13,93.80000000000001
CaptureSite2,CaptureSite3,pipeline,14,0.0
CaptureSite2,CaptureSite3,pipeline,15,49.0
CaptureSite2,CaptureSite3,pipeline,16,39.99999999998926
CaptureSite2,CaptureSite3,pipeline,17,0.0
CaptureSite2,CaptureSite3,pipeline,18,0.0
CaptureSite2,CaptureSite3,pipeline,19,0.0
CaptureSite2,CaptureSite3,pipeline,20,0.0
CaptureSite2,CaptureSite3,pipeline,21,0.0
CaptureSite2,CaptureSite3,pipeline,22,0.0
CaptureSite2,CaptureSite3,pipeline,23,0.0
CaptureSite2,CaptureSite3,pipeline,24,0.0
CaptureSite2,CaptureSite3,pipeline,25,40.0
CaptureSite2,CaptureSite4,truck,0,0.0
CaptureSite2,CaptureSite4,truck,1,0.0
CaptureSite2,CaptureSite4,truck,2,0.0
CaptureSite2,CaptureSite4,truck,3,0.0
CaptureSite2,CaptureSite4,truck,4,0.0
CaptureSite2,CaptureSite4,truck,5,0.0
CaptureSite2,CaptureSite4,truck,6,0.0
CaptureSite2,CaptureSite4,truck,7,0.0
CaptureSite2,CaptureSite4,truck,8,0.0
CaptureSite2,CaptureSite4,truck,9,0.0
CaptureSite2,CaptureSite4,truck,10,0.0
CaptureSite2,CaptureSite4,truck,11,0.0
CaptureSite2,CaptureSite4,truck,12,0.0
CaptureSite2,CaptureSite4,truck,13,0.0
CaptureSite2,CaptureSite4,truck,14,0.0
CaptureSite2,CaptureSite4,truck,15,0.0
CaptureSite2,CaptureSite4,truck,16,0.0
CaptureSite2,CaptureSite4,truck,17,0.0
CaptureSite2,CaptureSite4,truck,18,0.0
CaptureSite2,CaptureSite4,truck,19,0.0
CaptureSite2,CaptureSite4,truck,20,0.0
CaptureSite2,CaptureSite4,truck,21,0.0
CaptureSite2,CaptureSite4,truck,22,0.0
CaptureSite2,CaptureSite4,truck,23,0.0
CaptureSite2,CaptureSite4,truck,24,0.0
CaptureSite2,CaptureSite4,truck,25,0.0
CaptureSite2,CaptureSite4,rail,0,0.0
CaptureSite2,CaptureSite4,rail,1,0.0
CaptureSite2,CaptureSite4,rail,2,0.0
CaptureSite2,CaptureSite4,rail,3,0.0
CaptureSite2,CaptureSite4,rail,4,0.0
CaptureSite2,CaptureSite4,rail,5,0.0
CaptureSite2,CaptureSite4,rail,6,0.0
CaptureSite2,CaptureSite4,rail,7,0.0
CaptureSite2,CaptureSite4,rail,8,0.0
CaptureSite2,CaptureSite4,rail,9,0.0
CaptureSite2,CaptureSite4,rail,10,0.0
CaptureSite2,CaptureSite4,rail,11,0.0
CaptureSite2,CaptureSite4,rail,12,0.0
CaptureSite2,CaptureSite4,rail,13,0.0
CaptureSite2,CaptureSite4,rail,14,0.0
CaptureSite2,CaptureSite4,rail,15,0.0
CaptureSite2,CaptureSite4,rail,16,0.0
CaptureSite2,CaptureSite4,rail,17,0.0
CaptureSite2,CaptureSite4,rail,18,0.0
CaptureSite2,CaptureSite4,rail,19,0.0
CaptureSite2,CaptureSite4,rail,20,0.0
CaptureSite2,CaptureSite4,rail,21,0.0
CaptureSite2,CaptureSite4,rail,22,0.0
CaptureSite2,CaptureSite4,rail,23,0.0
CaptureSite2,CaptureSite4,rail,24,0.0
CaptureSite2,CaptureSite4,rail,25,0.0
CaptureSite2,CaptureSite4,pipeline,0,0.0
CaptureSite2,CaptureSite4,pipeline,1,0.0
CaptureSite2,CaptureSite4,pipeline,2,0.0
CaptureSite2,CaptureSite4,pipeline,3,0.0
CaptureSite2,CaptureSite4,pipeline,4,0.0
CaptureSite2,CaptureSite4,pipeline,5,0.0
CaptureSite2,CaptureSite4,pipeline,6,0.0
CaptureSite2,CaptureSite4,pipeline,7,0.0
CaptureSite2,CaptureSite4,pipeline,8,0.0
CaptureSite2,CaptureSite4,pipeline,9,0.0
CaptureSite2,CaptureSite4,pipeline,10,0.0
CaptureSite2,CaptureSite4,pipeline,11,0.0
CaptureSite2,CaptureSite4,pipeline,12,0.0
CaptureSite2,CaptureSite4,pipeline,13,0.0
CaptureSite2,CaptureSite4,pipeline,14,0.0
CaptureSite2,CaptureSite4,pipeline,15,0.0
CaptureSite2,CaptureSite4,pipeline,16,0.0
CaptureSite2,CaptureSite4,pipeline,17,0.0
CaptureSite2,CaptureSite4,pipeline,18,0.0
CaptureSite2,CaptureSite4,pipeline,19,0.0
CaptureSite2,CaptureSite4,pipeline,20,0.0
CaptureSite2,CaptureSite4,pipeline,21,0.0
CaptureSite2,CaptureSite4,pipeline,22,0.0
CaptureSite2,CaptureSite4,pipeline,23,0.0
CaptureSite2,CaptureSite4,pipeline,24,0.0
CaptureSite2,CaptureSite4,pipeline,25,0.0
CaptureSite2,CaptureSite5,truck,0,0.0
